product_id,product_name,product_category,price
PROD00482,Health Beauty Product 00482,Health Beauty,40.5
PROD00483,Luggage Accessories Product 00483,Luggage Accessories,70.0
PROD00484,Home Appliances Product 00484,Home Appliances,141.75
PROD00485,Furniture Decor Product 00485,Furniture Decor,83.9
PROD00486,Stationery Product 00486,Stationery,27.75
PROD00487,Computers Accessories Product 00487,Computers Accessories,100.9
PROD00488,Housewares Product 00488,Housewares,158.0
PROD00489,Computers Accessories Product 00489,Computers Accessories,24.9
PROD00490,Health Beauty Product 00490,Health Beauty,28.88
PROD00491,Fashion Shoes Product 00491,Fashion Shoes,35.9
PROD00492,Telephony Product 00492,Telephony,15.9
PROD00493,Computers Accessories Product 00493,Computers Accessories,165.2
PROD00494,Cool Stuff Product 00494,Cool Stuff,629.0
PROD00495,Bed Bath Table Product 00495,Bed Bath Table,229.9
PROD00496,Sports Leisure Product 00496,Sports Leisure,36.9
PROD00497,Health Beauty Product 00497,Health Beauty,333.5
PROD00498,Furniture Decor Product 00498,Furniture Decor,41.0
PROD00499,Cool Stuff Product 00499,Cool Stuff,59.99
PROD00500,Baby Product 00500,Baby,59.9
PROD00501,Bed Bath Table Product 00501,Bed Bath Table,105.6
PROD00502,Pet Shop Product 00502,Pet Shop,34.26
PROD00503,Consoles Games Product 00503,Consoles Games,454.0
PROD00504,Sports Leisure Product 00504,Sports Leisure,59.9
PROD00505,Home Appliances Product 00505,Home Appliances,10.5
PROD00506,Bed Bath Table Product 00506,Bed Bath Table,259.99
PROD00507,Garden Tools Product 00507,Garden Tools,44.99
PROD00508,Pet Shop Product 00508,Pet Shop,95.9
PROD00509,Toys Product 00509,Toys,43.8
PROD00510,Bed Bath Table Product 00510,Bed Bath Table,233.35
PROD00511,Housewares Product 00511,Housewares,57.5
PROD00512,Toys Product 00512,Toys,149.9
PROD00513,Furniture Decor Product 00513,Furniture Decor,59.9
PROD00514,Electronics Product 00514,Electronics,169.0
PROD00515,Sports Leisure Product 00515,Sports Leisure,22.5
PROD00516,Garden Tools Product 00516,Garden Tools,16.9
PROD00517,Furniture Decor Product 00517,Furniture Decor,56.0
PROD00518,Toys Product 00518,Toys,52.9
PROD00519,Baby Product 00519,Baby,49.0
PROD00520,Bed Bath Table Product 00520,Bed Bath Table,15.9
PROD00521,Stationery Product 00521,Stationery,68.0
PROD00522,Telephony Product 00522,Telephony,22.99
PROD00523,Small Appliances Product 00523,Small Appliances,358.8
PROD00524,Sports Leisure Product 00524,Sports Leisure,99.9
PROD00525,Electronics Product 00525,Electronics,49.99
PROD00526,Sports Leisure Product 00526,Sports Leisure,99.0
PROD00527,Computers Accessories Product 00527,Computers Accessories,120.0
PROD00528,Toys Product 00528,Toys,38.49
PROD00529,Construction Tools Construction Product 00529,Construction Tools Construction,221.6
PROD00530,Sports Leisure Product 00530,Sports Leisure,49.9
PROD00531,Bed Bath Table Product 00531,Bed Bath Table,270.0
PROD00532,Pet Shop Product 00532,Pet Shop,14.9
PROD00533,Bed Bath Table Product 00533,Bed Bath Table,36.9
PROD00534,Office Furniture Product 00534,Office Furniture,699.99
PROD00535,Auto Product 00535,Auto,396.0
PROD00536,Watches Gifts Product 00536,Watches Gifts,127.9
PROD00537,Telephony Product 00537,Telephony,119.99
PROD00538,Telephony Product 00538,Telephony,12.5
PROD00539,Computers Accessories Product 00539,Computers Accessories,130.0
PROD00540,Bed Bath Table Product 00540,Bed Bath Table,199.9
PROD00541,Watches Gifts Product 00541,Watches Gifts,1099.99
PROD00542,Computers Accessories Product 00542,Computers Accessories,80.0
PROD00543,Furniture Decor Product 00543,Furniture Decor,189.45
PROD00544,Housewares Product 00544,Housewares,157.9
PROD00545,Perfumery Product 00545,Perfumery,77.98
PROD00546,Housewares Product 00546,Housewares,119.0
PROD00547,Cool Stuff Product 00547,Cool Stuff,89.0
PROD00548,Health Beauty Product 00548,Health Beauty,49.4
PROD00549,Housewares Product 00549,Housewares,173.85
PROD00550,Bed Bath Table Product 00550,Bed Bath Table,21.99
PROD00551,Sports Leisure Product 00551,Sports Leisure,72.9
PROD00552,Sports Leisure Product 00552,Sports Leisure,24.9
PROD00553,Watches Gifts Product 00553,Watches Gifts,49.0
PROD00554,Toys Product 00554,Toys,41.47
PROD00555,Bed Bath Table Product 00555,Bed Bath Table,52.9
PROD00556,Stationery Product 00556,Stationery,69.9
PROD00557,Health Beauty Product 00557,Health Beauty,349.9
PROD00558,Sports Leisure Product 00558,Sports Leisure,59.0
PROD00559,Fashion Bags Accessories Product 00559,Fashion Bags Accessories,24.9
PROD00560,Housewares Product 00560,Housewares,8.9
PROD00561,Perfumery Product 00561,Perfumery,4.99
PROD00562,Books Technical Product 00562,Books Technical,57.89
PROD00563,Baby Product 00563,Baby,240.0
PROD00564,Toys Product 00564,Toys,229.99
PROD00565,Office Furniture Product 00565,Office Furniture,116.94
PROD00566,Sports Leisure Product 00566,Sports Leisure,99.9
PROD00567,Health Beauty Product 00567,Health Beauty,89.24
PROD00568,Auto Product 00568,Auto,525.98
PROD00569,Fashion Bags Accessories Product 00569,Fashion Bags Accessories,189.9
PROD00570,Furniture Decor Product 00570,Furniture Decor,148.0
PROD00571,Stationery Product 00571,Stationery,158.9
PROD00572,Consoles Games Product 00572,Consoles Games,179.9
PROD00573,Toys Product 00573,Toys,87.9
PROD00574,Auto Product 00574,Auto,199.99
PROD00575,Auto Product 00575,Auto,49.49
PROD00576,Fashion Bags Accessories Product 00576,Fashion Bags Accessories,250.0
PROD00577,Housewares Product 00577,Housewares,49.9
PROD00578,Toys Product 00578,Toys,139.99
PROD00579,Perfumery Product 00579,Perfumery,117.7
PROD00580,Watches Gifts Product 00580,Watches Gifts,69.0
PROD00581,Construction Tools Construction Product 00581,Construction Tools Construction,289.0
PROD00582,Bed Bath Table Product 00582,Bed Bath Table,76.9
PROD00583,Cool Stuff Product 00583,Cool Stuff,129.99
PROD00584,Stationery Product 00584,Stationery,85.0
PROD00585,Sports Leisure Product 00585,Sports Leisure,94.9
PROD00586,Pet Shop Product 00586,Pet Shop,133.99
PROD00587,Cool Stuff Product 00587,Cool Stuff,199.0
PROD00588,Toys Product 00588,Toys,69.99
PROD00589,Sports Leisure Product 00589,Sports Leisure,63.0
PROD00590,Market Place Product 00590,Market Place,37.0
PROD00591,Air Conditioning Product 00591,Air Conditioning,159.9
PROD00592,Watches Gifts Product 00592,Watches Gifts,79.22
PROD00593,Garden Tools Product 00593,Garden Tools,979.0
PROD00594,Perfumery Product 00594,Perfumery,49.9
PROD00595,Perfumery Product 00595,Perfumery,249.9
PROD00596,Housewares Product 00596,Housewares,15.3
PROD00597,Sports Leisure Product 00597,Sports Leisure,139.9
PROD00598,Toys Product 00598,Toys,39.0
PROD00599,Sports Leisure Product 00599,Sports Leisure,99.9
PROD00600,Baby Product 00600,Baby,108.24
PROD00601,Sports Leisure Product 00601,Sports Leisure,104.9
PROD00602,Office Furniture Product 00602,Office Furniture,179.9
PROD00603,Bed Bath Table Product 00603,Bed Bath Table,259.9
PROD00604,Watches Gifts Product 00604,Watches Gifts,69.9
PROD00605,Fashion Bags Accessories Product 00605,Fashion Bags Accessories,49.9
PROD00606,Pc Gamer Product 00606,Pc Gamer,129.99
PROD00607,Construction Tools Construction Product 00607,Construction Tools Construction,158.95
PROD00608,Drinks Product 00608,Drinks,105.0
PROD00609,Perfumery Product 00609,Perfumery,48.9
PROD00610,Housewares Product 00610,Housewares,58.9
PROD00611,Toys Product 00611,Toys,160.0
PROD00612,Furniture Decor Product 00612,Furniture Decor,46.94
PROD00613,Housewares Product 00613,Housewares,120.9
PROD00614,Furniture Decor Product 00614,Furniture Decor,79.0
PROD00615,Pet Shop Product 00615,Pet Shop,19.5
PROD00616,Furniture Decor Product 00616,Furniture Decor,17.75
PROD00617,Bed Bath Table Product 00617,Bed Bath Table,153.0
PROD00618,Watches Gifts Product 00618,Watches Gifts,746.0
PROD00619,Sports Leisure Product 00619,Sports Leisure,42.39
PROD00620,Stationery Product 00620,Stationery,139.9
PROD00621,Telephony Product 00621,Telephony,21.99
PROD00622,Stationery Product 00622,Stationery,598.0
PROD00623,Costruction Tools Garden Product 00623,Costruction Tools Garden,28.45
PROD00624,Auto Product 00624,Auto,319.9
PROD00625,Health Beauty Product 00625,Health Beauty,14.9
PROD00626,Furniture Living Room Product 00626,Furniture Living Room,103.97
PROD00627,Perfumery Product 00627,Perfumery,21.0
PROD00628,Sports Leisure Product 00628,Sports Leisure,149.9
PROD00629,Pet Shop Product 00629,Pet Shop,100.15
PROD00630,Housewares Product 00630,Housewares,24.9
PROD00631,Cool Stuff Product 00631,Cool Stuff,900.0
PROD00632,Health Beauty Product 00632,Health Beauty,46.9
PROD00633,Housewares Product 00633,Housewares,89.9
PROD00634,Furniture Decor Product 00634,Furniture Decor,15.0
PROD00635,Stationery Product 00635,Stationery,72.0
PROD00636,Housewares Product 00636,Housewares,38.9
PROD00637,Pet Shop Product 00637,Pet Shop,128.0
PROD00638,Sports Leisure Product 00638,Sports Leisure,584.9
PROD00639,Health Beauty Product 00639,Health Beauty,199.99
PROD00640,Cool Stuff Product 00640,Cool Stuff,129.99
PROD00641,Small Appliances Product 00641,Small Appliances,687.0
PROD00642,Sports Leisure Product 00642,Sports Leisure,399.0
PROD00643,Auto Product 00643,Auto,120.49
PROD00644,Telephony Product 00644,Telephony,119.8
PROD00645,Stationery Product 00645,Stationery,89.0
PROD00646,Fashion Shoes Product 00646,Fashion Shoes,84.9
PROD00647,Sports Leisure Product 00647,Sports Leisure,14.9
PROD00648,Health Beauty Product 00648,Health Beauty,23.99
PROD00649,Baby Product 00649,Baby,69.99
PROD00650,Bed Bath Table Product 00650,Bed Bath Table,59.0
PROD00651,Health Beauty Product 00651,Health Beauty,18.5
PROD00652,Bed Bath Table Product 00652,Bed Bath Table,99.9
PROD00653,Cool Stuff Product 00653,Cool Stuff,57.4
PROD00654,Luggage Accessories Product 00654,Luggage Accessories,219.0
PROD00655,Health Beauty Product 00655,Health Beauty,138.0
PROD00656,Watches Gifts Product 00656,Watches Gifts,529.0
PROD00657,Toys Product 00657,Toys,46.9
PROD00658,Baby Product 00658,Baby,174.9
PROD00659,Watches Gifts Product 00659,Watches Gifts,120.0
PROD00660,Computers Accessories Product 00660,Computers Accessories,48.0
PROD00661,Bed Bath Table Product 00661,Bed Bath Table,34.99
PROD00662,Health Beauty Product 00662,Health Beauty,56.89
PROD00663,Auto Product 00663,Auto,49.9
PROD00664,Computers Accessories Product 00664,Computers Accessories,389.9
PROD00665,Food Drink Product 00665,Food Drink,69.99
PROD00666,Sports Leisure Product 00666,Sports Leisure,23.3
PROD00667,Bed Bath Table Product 00667,Bed Bath Table,54.9
PROD00668,Perfumery Product 00668,Perfumery,114.9
PROD00669,Computers Accessories Product 00669,Computers Accessories,38.9
PROD00670,Housewares Product 00670,Housewares,199.97
PROD00671,Furniture Decor Product 00671,Furniture Decor,63.99
PROD00672,Musical Instruments Product 00672,Musical Instruments,21.9
PROD00673,Furniture Decor Product 00673,Furniture Decor,98.0
PROD00674,Furniture Living Room Product 00674,Furniture Living Room,178.99
PROD00675,Fashion Bags Accessories Product 00675,Fashion Bags Accessories,27.3
PROD00676,Cool Stuff Product 00676,Cool Stuff,499.9
PROD00677,Furniture Decor Product 00677,Furniture Decor,229.0
PROD00678,Bed Bath Table Product 00678,Bed Bath Table,60.0
PROD00679,Telephony Product 00679,Telephony,27.99
PROD00680,Auto Product 00680,Auto,199.9
PROD00681,Sports Leisure Product 00681,Sports Leisure,339.9
PROD00682,Kitchen Dining Laundry Garden Furniture Product 00682,Kitchen Dining Laundry Garden Furniture,69.99
PROD00683,Pet Shop Product 00683,Pet Shop,41.0
PROD00684,Sports Leisure Product 00684,Sports Leisure,195.9
PROD00685,Furniture Decor Product 00685,Furniture Decor,120.0
PROD00686,Stationery Product 00686,Stationery,58.9
PROD00687,Bed Bath Table Product 00687,Bed Bath Table,24.5
PROD00688,Baby Product 00688,Baby,139.99
PROD00689,Furniture Decor Product 00689,Furniture Decor,59.9
PROD00690,Office Furniture Product 00690,Office Furniture,199.9
PROD00691,Housewares Product 00691,Housewares,59.9
PROD00692,Books General Interest Product 00692,Books General Interest,108.9
PROD00693,Bed Bath Table Product 00693,Bed Bath Table,109.9
PROD00694,Air Conditioning Product 00694,Air Conditioning,187.9
PROD00695,Telephony Product 00695,Telephony,25.77
PROD00696,Costruction Tools Tools Product 00696,Costruction Tools Tools,190.0
PROD00697,Stationery Product 00697,Stationery,49.0
PROD00698,Watches Gifts Product 00698,Watches Gifts,599.9
PROD00699,Toys Product 00699,Toys,89.9
PROD00700,Furniture Decor Product 00700,Furniture Decor,49.0
PROD00701,Cool Stuff Product 00701,Cool Stuff,136.05
PROD00702,Housewares Product 00702,Housewares,39.99
PROD00703,Watches Gifts Product 00703,Watches Gifts,26.69
PROD00704,Health Beauty Product 00704,Health Beauty,122.99
PROD00705,Bed Bath Table Product 00705,Bed Bath Table,44.9
PROD00706,Fashion Bags Accessories Product 00706,Fashion Bags Accessories,88.4
PROD00707,Home Construction Product 00707,Home Construction,186.9
PROD00708,Sports Leisure Product 00708,Sports Leisure,157.5
PROD00709,Housewares Product 00709,Housewares,175.92
PROD00710,Fashion Bags Accessories Product 00710,Fashion Bags Accessories,49.9
PROD00711,Luggage Accessories Product 00711,Luggage Accessories,59.99
PROD00712,Stationery Product 00712,Stationery,79.0
PROD00713,Bed Bath Table Product 00713,Bed Bath Table,35.99
PROD00714,Costruction Tools Garden Product 00714,Costruction Tools Garden,594.9
PROD00715,Bed Bath Table Product 00715,Bed Bath Table,249.9
PROD00716,Home Construction Product 00716,Home Construction,259.9
PROD00717,Art Product 00717,Art,14.03
PROD00718,Books General Interest Product 00718,Books General Interest,31.5
PROD00719,Musical Instruments Product 00719,Musical Instruments,22.9
PROD00720,Bed Bath Table Product 00720,Bed Bath Table,129.0
PROD00721,Housewares Product 00721,Housewares,106.15
PROD00722,Home Appliances Product 00722,Home Appliances,319.45
PROD00723,Bed Bath Table Product 00723,Bed Bath Table,66.4
PROD00724,Electronics Product 00724,Electronics,24.9
PROD00725,Computers Accessories Product 00725,Computers Accessories,170.0
PROD00726,Watches Gifts Product 00726,Watches Gifts,1999.9
PROD00727,Health Beauty Product 00727,Health Beauty,57.8
PROD00728,Bed Bath Table Product 00728,Bed Bath Table,69.9
PROD00729,Pet Shop Product 00729,Pet Shop,21.9
PROD00730,Auto Product 00730,Auto,220.0
PROD00731,Sports Leisure Product 00731,Sports Leisure,36.0
PROD00732,Sports Leisure Product 00732,Sports Leisure,859.0
PROD00733,Bed Bath Table Product 00733,Bed Bath Table,49.9
PROD00734,Home Construction Product 00734,Home Construction,119.85
PROD00735,Health Beauty Product 00735,Health Beauty,109.9
PROD00736,Construction Tools Construction Product 00736,Construction Tools Construction,89.0
PROD00737,Construction Tools Construction Product 00737,Construction Tools Construction,49.9
PROD00738,Baby Product 00738,Baby,130.0
PROD00739,Health Beauty Product 00739,Health Beauty,49.99
PROD00740,Sports Leisure Product 00740,Sports Leisure,16.37
PROD00741,Bed Bath Table Product 00741,Bed Bath Table,87.85
PROD00742,Toys Product 00742,Toys,69.99
PROD00743,Watches Gifts Product 00743,Watches Gifts,359.6
PROD00744,Home Appliances Product 00744,Home Appliances,40.14
PROD00745,Cool Stuff Product 00745,Cool Stuff,119.99
PROD00746,Auto Product 00746,Auto,34.9
PROD00747,Health Beauty Product 00747,Health Beauty,6.0
PROD00748,Furniture Decor Product 00748,Furniture Decor,79.99
PROD00749,Perfumery Product 00749,Perfumery,19.9
PROD00750,Furniture Decor Product 00750,Furniture Decor,12.99
PROD00751,Stationery Product 00751,Stationery,79.0
PROD00752,Construction Tools Lights Product 00752,Construction Tools Lights,96.65
PROD00753,Health Beauty Product 00753,Health Beauty,119.9
PROD00754,Bed Bath Table Product 00754,Bed Bath Table,43.8
PROD00755,Bed Bath Table Product 00755,Bed Bath Table,84.9
PROD00756,Garden Tools Product 00756,Garden Tools,324.3
PROD00757,Sports Leisure Product 00757,Sports Leisure,29.99
PROD00758,Consoles Games Product 00758,Consoles Games,21.52
PROD00759,Stationery Product 00759,Stationery,17.49
PROD00760,Toys Product 00760,Toys,21.9
PROD00761,Bed Bath Table Product 00761,Bed Bath Table,167.9
PROD00762,Office Furniture Product 00762,Office Furniture,85.0
PROD00763,Costruction Tools Tools Product 00763,Costruction Tools Tools,29.9
PROD00764,Furniture Decor Product 00764,Furniture Decor,43.0
PROD00765,Bed Bath Table Product 00765,Bed Bath Table,35.97
PROD00766,Bed Bath Table Product 00766,Bed Bath Table,199.9
PROD00767,Electronics Product 00767,Electronics,19.89
PROD00768,Watches Gifts Product 00768,Watches Gifts,209.9
PROD00769,Stationery Product 00769,Stationery,135.9
PROD00770,Sports Leisure Product 00770,Sports Leisure,16.0
PROD00771,Bed Bath Table Product 00771,Bed Bath Table,72.12
PROD00772,Watches Gifts Product 00772,Watches Gifts,58.0
PROD00773,Bed Bath Table Product 00773,Bed Bath Table,656.43
PROD00774,Furniture Decor Product 00774,Furniture Decor,24.89
PROD00775,Health Beauty Product 00775,Health Beauty,98.0
PROD00776,Housewares Product 00776,Housewares,79.9
PROD00777,Pet Shop Product 00777,Pet Shop,71.6
PROD00778,Toys Product 00778,Toys,160.0
PROD00779,Health Beauty Product 00779,Health Beauty,78.0
PROD00780,Auto Product 00780,Auto,16.49
PROD00781,Cool Stuff Product 00781,Cool Stuff,123.9
PROD00782,Health Beauty Product 00782,Health Beauty,119.99
PROD00783,Computers Accessories Product 00783,Computers Accessories,89.0
PROD00784,Bed Bath Table Product 00784,Bed Bath Table,169.99
PROD00785,Computers Product 00785,Computers,599.0
