order_id,product_id,quantity,unit_price,shipping_cost
ORD022373,PROD09053,1,39.9,18.23
ORD020374,PROD12204,1,49.9,15.45
ORD005014,PROD01051,1,299.0,16.26
ORD009812,PROD03170,1,89.9,12.33
ORD013742,PROD12372,2,29.99,28.22
ORD014345,PROD03298,1,29.99,12.79
ORD023394,PROD00097,2,72.0,43.16
ORD001037,PROD10688,1,322.0,186.38
ORD023480,PROD05826,1,119.48,13.28
ORD002696,PROD00729,1,21.9,15.1
ORD023346,PROD11627,1,117.3,22.29
ORD023113,PROD02950,1,84.99,19.13
ORD005045,PROD04580,1,1899.05,82.17
ORD018844,PROD12045,1,99.99,28.89
ORD004331,PROD07703,1,53.99,15.13
ORD014906,PROD03570,1,28.45,18.3
ORD014906,PROD00623,1,28.45,18.3
ORD013300,PROD07554,1,79.9,19.53
ORD018782,PROD11463,1,189.9,22.17
ORD017649,PROD01428,1,31.9,15.32
ORD013296,PROD04871,1,16.99,12.48
ORD019840,PROD04262,4,188.9,82.24
ORD019766,PROD06964,1,72.8,12.01
ORD004522,PROD12583,1,59.99,16.18
ORD001036,PROD04031,1,83.9,14.76
ORD005250,PROD07442,1,349.9,29.3
ORD004144,PROD08711,1,52.99,9.34
ORD021673,PROD02902,1,19.9,7.78
ORD014323,PROD06455,1,179.0,36.76
ORD002500,PROD12479,1,146.99,35.19
ORD012680,PROD00107,1,199.0,10.21
ORD019063,PROD03790,1,89.9,11.24
ORD012343,PROD03651,1,59.9,11.92
ORD019079,PROD02561,1,209.0,43.74
ORD007102,PROD09994,1,1106.99,54.19
ORD019461,PROD07281,1,75.0,15.28
ORD010340,PROD11697,1,74.9,19.71
ORD007630,PROD03083,1,17.9,16.79
ORD013271,PROD08900,1,85.99,22.88
ORD007065,PROD08151,1,99.99,25.54
ORD004710,PROD05463,1,49.9,13.37
ORD004965,PROD06543,1,31.0,19.32
ORD004965,PROD08290,1,31.0,19.32
ORD004965,PROD02545,1,39.99,19.32
ORD006668,PROD06927,1,219.9,18.25
ORD013960,PROD07839,1,149.9,21.54
ORD015124,PROD01966,1,349.9,18.21
ORD017927,PROD12705,1,159.0,16.41
ORD011508,PROD05440,1,61.99,37.12
ORD003082,PROD04106,1,144.9,13.31
ORD009680,PROD06689,1,119.99,21.33
ORD011772,PROD04118,1,205.0,14.45
ORD010273,PROD04203,1,39.9,19.19
ORD003859,PROD07546,1,99.99,13.72
ORD024035,PROD05633,1,39.9,13.37
ORD017215,PROD05324,1,14.2,10.96
ORD015940,PROD10531,1,79.9,29.6
ORD020046,PROD01197,1,32.2,16.92
ORD012264,PROD06267,1,69.9,8.88
ORD008469,PROD06041,1,105.99,14.49
ORD020379,PROD04412,1,24.9,25.63
ORD007628,PROD07225,1,23.4,15.1
ORD006665,PROD01677,1,52.9,15.12
ORD012171,PROD10824,1,160.0,18.69
ORD015758,PROD06034,1,14.9,16.79
ORD011267,PROD06104,1,93.49,14.05
ORD015008,PROD11581,1,191.0,9.63
ORD009930,PROD11357,6,22.9,44.52
ORD000207,PROD07288,1,79.0,12.05
ORD022211,PROD09914,1,69.9,20.22
ORD008447,PROD05117,1,99.0,18.79
ORD004413,PROD11840,1,27.99,15.3
ORD010241,PROD04288,1,99.0,33.08
ORD014420,PROD03105,1,24.2,56.65
ORD017181,PROD12871,1,139.99,23.56
ORD001220,PROD05505,1,190.9,16.09
ORD009277,PROD06115,1,61.5,13.58
ORD014524,PROD08569,1,13.65,18.23
ORD022960,PROD01314,1,197.0,14.4
ORD003281,PROD01156,1,49.0,14.72
ORD023318,PROD08562,2,49.9,18.68
ORD018159,PROD11005,1,799.95,20.67
ORD021426,PROD06936,1,129.9,18.49
ORD006002,PROD07497,1,125.0,49.4
ORD016899,PROD10424,1,239.99,22.17
ORD011157,PROD05590,1,119.99,26.92
ORD001288,PROD12287,1,199.99,16.15
ORD024071,PROD07709,1,139.0,53.32
ORD016620,PROD01276,1,19.5,15.23
ORD018651,PROD02376,1,18.45,18.23
ORD005148,PROD04315,1,58.9,14.72
ORD002636,PROD12746,1,135.0,27.9
ORD013930,PROD00315,1,95.15,12.8
ORD022169,PROD11090,2,69.9,53.58
ORD023571,PROD08602,1,25.99,17.63
ORD021159,PROD05006,1,36.9,16.05
ORD007546,PROD01065,1,39.9,18.23
ORD000864,PROD05319,1,219.99,22.34
ORD003963,PROD03229,1,19.9,16.32
ORD008603,PROD05765,1,99.9,21.1
ORD003042,PROD01639,1,104.0,18.83
ORD013650,PROD01539,1,120.49,13.14
ORD023003,PROD09782,1,32.8,14.1
ORD003548,PROD07035,1,56.97,12.8
ORD018430,PROD06169,1,53.9,9.13
ORD018938,PROD07930,1,139.0,18.1
ORD007371,PROD06743,1,59.99,22.74
ORD003931,PROD12574,1,159.0,25.95
ORD011523,PROD02366,1,70.0,17.77
ORD003941,PROD11483,1,90.0,51.35
ORD007489,PROD02232,1,45.97,19.51
ORD017796,PROD06480,1,89.0,19.59
ORD006389,PROD09192,1,15.0,8.29
ORD003177,PROD03993,1,369.9,24.41
ORD019241,PROD11808,1,182.0,14.29
ORD020890,PROD05849,1,71.9,25.04
ORD020890,PROD04074,1,84.95,0.31
ORD005965,PROD11406,1,139.99,13.81
ORD007707,PROD11217,1,109.9,13.32
ORD007405,PROD00278,1,106.9,0.0
ORD016225,PROD07607,1,159.9,12.62
ORD021133,PROD01452,2,19.9,31.58
ORD005699,PROD01764,1,143.8,14.68
ORD005699,PROD04629,1,229.04,21.34
ORD017468,PROD00449,1,69.0,19.45
ORD002489,PROD12338,1,89.99,45.09
ORD017522,PROD09571,1,15.99,11.85
ORD019523,PROD05560,2,29.9,28.44
ORD019523,PROD05839,1,29.9,7.11
ORD003478,PROD06717,2,21.9,36.94
ORD003478,PROD06675,1,25.9,1.85
ORD023056,PROD06816,1,59.9,16.61
ORD003078,PROD03306,1,197.8,22.22
ORD015297,PROD09358,1,22.9,17.61
ORD015297,PROD07488,1,12.9,12.58
ORD016721,PROD01138,2,151.4,47.72
ORD000032,PROD10895,1,35.0,15.35
ORD006750,PROD09879,1,119.99,7.7
ORD008762,PROD12442,1,9.0,11.85
ORD005265,PROD11360,1,59.9,12.55
ORD014263,PROD08165,1,79.9,17.81
ORD018315,PROD08009,1,2338.08,375.28
ORD015552,PROD04093,1,69.9,19.03
ORD001371,PROD12504,1,76.9,17.79
ORD020820,PROD05440,1,66.99,27.75
ORD015506,PROD03232,1,139.0,23.83
ORD016281,PROD03897,1,27.92,12.69
ORD022214,PROD11700,1,18.75,15.1
ORD012472,PROD04740,1,39.99,16.95
ORD011018,PROD07962,1,149.0,44.84
ORD010439,PROD04449,1,29.9,27.49
ORD011007,PROD06512,1,39.0,7.78
ORD022985,PROD08319,1,45.49,10.96
ORD018111,PROD10970,1,335.0,10.91
ORD006835,PROD03322,1,126.0,15.63
ORD015003,PROD04959,1,85.9,18.4
ORD012086,PROD12622,1,359.0,29.45
ORD012086,PROD12089,1,595.0,29.45
ORD000819,PROD01277,1,62.0,16.06
ORD013053,PROD00040,1,89.9,13.99
ORD001039,PROD12616,1,59.9,14.13
ORD009848,PROD06106,1,69.9,23.07
ORD024052,PROD00389,1,40.0,8.72
ORD006253,PROD05142,1,51.4,25.64
ORD021908,PROD05221,1,69.9,0.0
ORD016398,PROD09486,1,29.99,22.14
ORD019925,PROD09610,1,42.99,20.8
ORD015233,PROD11102,1,49.9,8.72
ORD023255,PROD01217,1,26.99,21.15
ORD002839,PROD06093,1,279.0,18.79
ORD018190,PROD00279,1,79.9,11.76
ORD015985,PROD07113,1,99.9,13.53
ORD004124,PROD02130,1,30.5,17.63
ORD017453,PROD07555,1,349.9,19.52
ORD017453,PROD06089,1,119.9,19.52
ORD008540,PROD07774,1,125.9,16.19
ORD003094,PROD11521,2,276.9,38.38
ORD020953,PROD01066,1,82.8,15.33
ORD013467,PROD00808,1,18.9,13.47
ORD020626,PROD07325,1,124.9,15.62
ORD022786,PROD05068,1,199.0,28.34
ORD004517,PROD11891,1,53.9,13.46
ORD003021,PROD03603,1,29.9,11.89
ORD011922,PROD12300,1,379.99,18.42
ORD009131,PROD12587,1,12.99,12.79
ORD021665,PROD06345,1,119.9,31.87
ORD004398,PROD02469,2,129.6,29.32
ORD006855,PROD08327,1,25.0,17.78
ORD014046,PROD07420,1,179.9,19.36
ORD015404,PROD04961,2,56.9,22.84
ORD023063,PROD01441,1,415.9,104.12
ORD002822,PROD10833,1,23.0,7.39
ORD009411,PROD11720,1,179.0,26.99
ORD000440,PROD06255,1,23.9,7.43
ORD019411,PROD03790,1,89.9,11.24
ORD006276,PROD09486,1,29.99,12.76
ORD001977,PROD12612,1,79.9,18.44
ORD000176,PROD06823,1,94.98,21.15
ORD021886,PROD07100,1,65.0,9.94
ORD007600,PROD09022,1,35.0,17.26
ORD009839,PROD09918,1,40.0,14.58
ORD011718,PROD07629,1,199.9,12.01
ORD005461,PROD11115,1,49.9,24.9
ORD013203,PROD11353,1,39.0,15.23
ORD013203,PROD04715,1,44.0,15.23
ORD014150,PROD06524,1,264.5,10.21
ORD001224,PROD04443,1,19.9,15.1
ORD011337,PROD01140,1,49.99,9.1
ORD007450,PROD01483,1,159.0,18.36
ORD023336,PROD03790,1,89.9,17.88
ORD011573,PROD02264,1,89.99,15.38
ORD021470,PROD11443,1,75.0,38.82
ORD008535,PROD05216,1,61.8,16.68
ORD022405,PROD09583,1,14.9,8.29
ORD008962,PROD00891,1,59.9,46.72
ORD017335,PROD00551,1,72.9,13.66
ORD008812,PROD11474,1,19.99,7.78
ORD008812,PROD06683,1,19.99,7.78
ORD005695,PROD06313,1,179.9,16.02
ORD013875,PROD09431,1,112.99,34.33
ORD017955,PROD12338,1,120.0,34.2
ORD015194,PROD03345,2,174.0,35.32
ORD007417,PROD01099,1,69.8,19.46
ORD006997,PROD00824,1,61.0,15.31
ORD016205,PROD02363,1,14.9,15.23
ORD020364,PROD07033,1,79.0,13.46
ORD013221,PROD12318,1,59.9,17.16
ORD005026,PROD00704,1,122.99,21.13
ORD010309,PROD00278,1,119.0,18.93
ORD013253,PROD01911,1,29.99,17.19
ORD016078,PROD02882,1,49.9,8.72
ORD007350,PROD00278,1,99.9,0.0
ORD023338,PROD09265,1,85.0,21.43
ORD012698,PROD01973,4,59.0,64.68
ORD011397,PROD08092,1,24.89,17.06
ORD005888,PROD07673,2,98.89,50.08
ORD012705,PROD00494,1,629.0,67.08
ORD013895,PROD09149,1,56.0,15.14
ORD012228,PROD04604,1,39.9,7.54
ORD001082,PROD12713,1,29.9,16.11
ORD019467,PROD05895,1,40.99,15.1
ORD018272,PROD07750,1,85.5,12.1
ORD017565,PROD09957,1,193.9,35.88
ORD014020,PROD07429,1,320.36,51.9
ORD008828,PROD04282,1,109.0,8.92
ORD005185,PROD09861,1,28.99,15.1
ORD010307,PROD10804,5,26.18,83.0
ORD018573,PROD05840,1,129.99,15.66
ORD019800,PROD01852,1,48.3,25.63
ORD004200,PROD08427,1,183.37,16.72
ORD004748,PROD01988,1,36.9,33.24
ORD013760,PROD07418,1,69.9,12.49
ORD002096,PROD10153,1,27.9,7.46
ORD015169,PROD04254,1,29.9,11.15
ORD014491,PROD08615,1,169.9,12.21
ORD006423,PROD11463,1,148.0,38.83
ORD015344,PROD02727,1,29.9,16.92
ORD007087,PROD02423,1,99.99,14.78
ORD012910,PROD12045,1,120.0,50.71
ORD021370,PROD06558,1,79.0,14.64
ORD012362,PROD07620,1,29.99,7.78
ORD009913,PROD12616,1,59.9,14.13
ORD016408,PROD05910,1,89.99,15.7
ORD013481,PROD01256,1,199.99,16.15
ORD021869,PROD09879,1,119.99,7.7
ORD012288,PROD06526,1,248.99,18.18
ORD022641,PROD09494,2,9.9,16.54
ORD011391,PROD05440,1,64.99,27.51
ORD005852,PROD08382,1,47.49,19.32
ORD011383,PROD05860,1,64.99,22.77
ORD004510,PROD11409,1,149.9,27.59
ORD003174,PROD02074,1,324.5,61.18
ORD007160,PROD04457,1,151.9,17.97
ORD020851,PROD06732,1,339.0,15.98
ORD024224,PROD01387,1,40.0,17.6
ORD024224,PROD08135,1,40.0,17.6
ORD009248,PROD05440,1,66.99,23.19
ORD010638,PROD12282,2,59.9,28.34
ORD021428,PROD05221,1,69.9,0.0
ORD014464,PROD11360,1,59.9,14.5
ORD023735,PROD12726,1,18.0,22.06
ORD013842,PROD11731,1,1300.0,28.59
ORD020125,PROD10625,1,34.9,14.1
ORD022841,PROD02977,1,167.9,13.31
ORD005235,PROD01213,1,110.32,15.87
ORD011759,PROD02658,2,29.9,44.32
ORD011759,PROD02492,1,27.9,12.46
ORD011759,PROD02778,1,27.9,9.69
ORD011759,PROD04155,1,27.9,12.47
ORD020836,PROD06006,4,29.99,18.0
ORD019620,PROD03203,1,89.9,16.88
ORD005300,PROD10160,1,137.8,25.8
ORD004967,PROD10153,1,27.9,7.39
ORD016850,PROD02783,1,329.9,67.4
ORD009145,PROD05149,3,18.6,17.01
ORD016157,PROD06809,1,159.9,27.66
ORD019104,PROD10661,1,54.99,16.82
ORD012579,PROD01711,1,69.9,37.4
ORD006830,PROD00378,1,31.9,16.79
ORD003032,PROD05256,1,169.9,23.12
ORD017769,PROD04498,1,180.3,27.8
ORD017012,PROD05469,1,399.0,11.61
ORD019698,PROD10549,1,219.0,38.22
ORD002535,PROD04633,1,21.99,15.1
ORD000912,PROD03823,1,385.0,21.23
ORD009606,PROD05753,2,359.0,175.62
ORD024229,PROD07032,1,349.97,59.0
ORD016376,PROD05274,1,74.8,17.77
ORD001027,PROD08490,1,59.9,13.44
ORD013445,PROD07027,1,78.0,13.45
ORD000230,PROD02620,1,69.9,15.24
ORD011895,PROD00456,1,87.99,9.37
ORD020609,PROD08446,1,79.0,30.08
ORD005247,PROD01763,3,35.0,61.29
ORD010081,PROD04915,1,126.0,47.74
ORD023017,PROD05473,1,47.9,16.32
ORD012280,PROD11529,1,139.9,38.3
ORD012280,PROD05883,1,64.9,5.99
ORD020510,PROD10800,2,29.0,15.74
ORD018843,PROD03569,1,12.0,18.23
ORD001489,PROD07416,1,148.0,38.59
ORD014641,PROD03443,1,98.9,14.09
ORD004402,PROD09007,1,21.99,7.78
ORD023983,PROD09513,1,39.99,9.34
ORD021854,PROD03591,1,139.99,20.22
ORD020625,PROD05314,1,21.9,15.23
ORD023968,PROD12180,1,29.0,15.1
ORD007939,PROD11209,1,429.9,20.26
ORD011204,PROD11951,1,19.99,15.23
ORD018319,PROD05889,2,35.0,24.48
ORD004119,PROD04471,1,169.9,27.62
ORD018475,PROD02427,1,99.99,19.4
ORD023778,PROD01500,1,31.9,21.15
ORD022654,PROD01770,3,49.0,53.01
ORD014987,PROD04365,1,99.9,13.25
ORD011203,PROD03745,1,229.0,54.2
ORD022796,PROD07577,1,92.9,24.86
ORD015975,PROD06416,1,119.99,14.93
ORD007742,PROD09597,1,94.99,8.89
ORD004026,PROD03703,2,99.0,52.86
ORD004026,PROD03601,2,99.0,52.86
ORD009594,PROD05148,1,45.0,15.1
ORD017106,PROD07442,1,364.0,64.8
ORD020512,PROD11995,1,399.2,25.37
ORD003292,PROD07471,1,499.99,18.26
ORD009506,PROD03042,1,69.99,23.29
ORD000644,PROD12779,1,49.0,25.63
ORD023076,PROD08317,1,64.99,18.12
ORD023076,PROD04892,1,139.9,36.32
ORD004958,PROD06948,1,199.99,53.41
ORD006422,PROD00160,1,209.9,26.31
ORD001862,PROD01241,2,29.9,19.88
ORD017203,PROD05166,1,135.0,27.03
ORD011588,PROD12849,1,40.5,7.78
ORD004978,PROD12031,1,114.99,15.91
ORD010217,PROD11463,1,158.0,25.95
ORD020076,PROD11891,1,53.9,17.63
ORD016063,PROD03984,3,30.9,27.81
ORD013712,PROD05869,1,229.9,22.1
ORD010509,PROD03296,1,169.0,22.89
ORD023837,PROD09150,1,154.9,14.1
ORD006238,PROD07667,1,129.99,16.67
ORD018187,PROD09478,1,79.99,17.81
ORD013567,PROD02535,2,151.97,35.94
ORD001729,PROD07617,1,105.0,23.5
ORD022195,PROD01792,1,45.9,14.52
ORD018751,PROD04649,1,49.9,19.74
ORD018751,PROD10308,1,40.9,3.95
ORD022629,PROD00582,1,76.9,19.73
ORD007448,PROD01482,1,249.0,25.12
ORD006362,PROD07538,1,44.0,8.95
ORD006362,PROD09302,1,117.87,22.39
ORD021919,PROD06843,1,169.9,27.73
ORD018199,PROD01798,1,45.0,15.1
ORD007745,PROD12229,1,25.99,10.96
ORD018340,PROD06086,1,35.99,13.37
ORD006808,PROD06749,1,126.0,27.61
ORD005446,PROD06480,2,89.0,46.84
ORD022323,PROD02465,1,29.9,18.31
ORD018193,PROD09456,1,82.0,27.12
ORD016392,PROD02886,1,43.5,23.11
ORD001336,PROD03711,1,79.9,18.66
ORD007428,PROD12203,1,75.0,15.28
ORD022465,PROD04408,1,111.9,15.53
ORD014926,PROD10089,1,18.0,18.23
ORD022471,PROD02269,1,314.9,20.08
ORD007191,PROD01312,1,45.9,15.11
ORD002897,PROD11200,1,36.99,14.1
ORD017867,PROD05228,1,26.9,25.63
ORD022827,PROD08162,1,269.0,17.59
ORD021912,PROD10153,1,39.9,15.1
ORD010083,PROD07287,1,27.3,9.42
ORD012835,PROD11820,1,24.99,11.73
ORD012184,PROD02427,1,99.99,15.46
ORD002880,PROD09444,1,99.9,13.25
ORD008539,PROD08679,1,19.9,11.85
ORD023197,PROD10237,1,12.98,11.85
ORD015180,PROD06748,1,29.0,11.85
ORD000910,PROD08832,1,52.64,11.87
ORD021041,PROD03163,2,49.9,74.52
ORD018042,PROD11726,1,188.0,17.76
ORD021490,PROD10865,1,49.0,7.39
ORD013290,PROD10273,1,28.78,11.74
ORD005120,PROD08191,1,39.99,19.32
ORD001750,PROD09376,2,119.5,35.54
ORD018205,PROD08862,1,87.5,38.66
ORD011502,PROD09688,1,179.0,27.49
ORD007344,PROD09969,1,180.0,19.14
ORD015706,PROD07495,1,29.9,19.84
ORD011433,PROD11517,1,105.0,10.8
ORD008059,PROD03946,1,280.0,24.28
ORD012304,PROD06719,1,99.0,15.79
ORD020128,PROD12606,1,74.9,15.62
ORD010419,PROD03654,1,95.0,23.82
ORD004867,PROD05221,1,69.9,0.0
ORD018675,PROD05216,1,30.99,15.1
ORD009177,PROD01339,1,49.9,8.51
ORD012912,PROD07237,1,34.9,20.4
ORD019725,PROD10909,1,28.9,12.69
ORD013357,PROD03818,1,199.99,28.35
ORD015428,PROD09710,1,279.9,33.75
ORD022567,PROD07442,1,364.0,31.8
ORD012766,PROD08152,1,92.86,13.09
ORD017125,PROD02465,1,29.9,7.71
ORD011547,PROD00180,1,129.0,9.06
ORD015470,PROD01776,1,105.99,13.4
ORD007168,PROD05860,1,74.99,8.69
ORD005786,PROD11607,1,179.0,20.22
ORD014805,PROD10075,1,547.99,26.71
ORD001077,PROD06928,1,129.0,72.03
ORD001077,PROD08915,1,55.0,0.06
ORD016959,PROD10575,1,129.0,25.67
ORD012649,PROD11310,1,81.0,8.31
ORD024177,PROD00080,1,56.99,14.15
ORD003250,PROD01710,1,32.0,25.63
ORD010788,PROD04762,1,39.9,16.79
ORD023479,PROD02697,1,25.0,14.52
ORD010720,PROD03510,1,27.9,15.1
ORD001156,PROD02847,1,196.0,19.47
ORD006034,PROD04976,1,210.0,14.02
ORD011650,PROD02936,1,33.49,7.97
ORD000814,PROD10301,1,399.99,14.19
ORD015736,PROD04642,1,137.9,63.22
ORD014514,PROD05236,1,399.9,28.08
ORD005398,PROD05914,1,29.9,50.85
ORD013134,PROD12595,2,49.9,35.2
ORD002419,PROD03953,1,64.9,18.33
ORD002883,PROD10820,1,120.9,18.1
ORD012483,PROD10505,1,42.9,13.64
ORD008296,PROD01373,1,60.0,22.13
ORD014401,PROD07977,1,80.9,12.7
ORD016209,PROD02845,1,110.32,18.65
ORD008023,PROD00278,1,112.0,13.44
ORD016833,PROD00062,1,29.99,7.78
ORD023426,PROD03963,1,119.0,62.69
ORD020317,PROD02217,1,63.0,64.02
ORD008178,PROD03124,1,47.99,18.43
ORD020580,PROD04845,1,59.89,17.35
ORD019716,PROD09229,1,85.8,12.1
ORD002350,PROD06061,1,49.9,14.52
ORD006607,PROD04610,1,15.0,15.79
ORD014718,PROD00876,2,105.0,31.22
ORD022880,PROD10808,1,39.9,16.79
ORD018516,PROD02328,1,24.0,15.1
ORD008397,PROD12479,1,146.99,41.02
ORD000166,PROD05164,1,148.0,15.13
ORD013507,PROD05365,1,79.99,7.81
ORD018277,PROD00278,1,99.9,0.0
ORD013128,PROD00394,3,59.8,53.01
ORD000978,PROD03203,1,89.9,11.83
ORD001093,PROD02784,1,59.99,16.86
ORD011150,PROD08490,1,49.9,26.43
ORD016715,PROD05220,1,8.49,16.11
ORD007478,PROD05765,1,99.9,21.65
ORD019588,PROD09596,1,229.99,19.19
ORD000895,PROD10144,1,9.0,14.1
ORD021354,PROD02238,1,34.99,25.38
ORD019531,PROD12043,1,19.99,7.4
ORD000259,PROD02232,1,42.97,23.1
ORD019745,PROD00055,1,319.9,15.99
ORD023655,PROD08368,1,99.9,16.56
ORD023655,PROD11775,1,286.35,16.56
ORD004913,PROD02393,1,100.0,51.42
ORD018316,PROD11394,1,33.0,8.72
ORD015126,PROD05433,1,299.9,15.06
ORD020090,PROD09348,1,62.9,13.46
ORD014710,PROD07890,1,59.95,9.17
ORD003234,PROD04507,1,58.0,27.79
ORD013049,PROD10556,1,12.99,22.06
ORD013438,PROD04874,2,14.9,30.2
ORD011470,PROD01770,1,53.9,13.46
ORD018463,PROD03420,1,179.49,9.02
ORD005066,PROD03855,1,149.9,46.34
ORD008697,PROD11118,1,89.0,15.37
ORD013719,PROD12180,1,25.89,18.28
ORD009581,PROD05868,1,39.99,10.96
ORD011808,PROD01463,2,75.0,73.22
ORD010395,PROD10660,1,243.89,16.47
ORD010436,PROD04639,1,1890.0,234.78
ORD003918,PROD05522,1,49.99,18.45
ORD010945,PROD11055,1,12.47,15.23
ORD015146,PROD08008,1,78.0,15.65
ORD009539,PROD01608,2,79.9,82.42
ORD016686,PROD05207,1,169.9,19.36
ORD000576,PROD04938,1,55.0,11.89
ORD003964,PROD01471,1,109.9,15.98
ORD006086,PROD03087,1,29.9,18.31
ORD018526,PROD08321,1,380.0,39.06
ORD007333,PROD08803,2,209.0,92.96
ORD001263,PROD05746,1,19.9,11.85
ORD008806,PROD01493,1,55.65,52.74
ORD014480,PROD05492,1,27.55,8.27
ORD008879,PROD12279,1,144.5,39.52
ORD018568,PROD02859,1,99.9,14.43
ORD014379,PROD11166,1,20.9,12.81
ORD022906,PROD03824,4,139.9,18.0
ORD023163,PROD12299,1,114.9,47.46
ORD011341,PROD01542,1,14.9,7.39
ORD021237,PROD08835,1,105.0,14.94
ORD008426,PROD08182,1,9.9,15.1
ORD021129,PROD09686,1,725.0,29.56
ORD022865,PROD04582,1,200.0,21.89
ORD012864,PROD01029,1,169.99,41.48
ORD014331,PROD05902,1,99.9,21.19
ORD020022,PROD10608,1,129.0,16.53
ORD004730,PROD06796,1,138.0,60.2
ORD019217,PROD06110,1,170.0,53.54
ORD003206,PROD12620,1,79.0,17.8
ORD009365,PROD06743,1,59.99,15.28
ORD009885,PROD04353,1,27.19,11.15
ORD003579,PROD08843,1,43.0,13.88
ORD022480,PROD02845,1,110.32,18.87
ORD021030,PROD10728,1,1050.0,321.88
ORD022442,PROD05573,1,89.9,54.3
ORD020029,PROD10238,1,69.9,18.29
ORD023760,PROD09232,1,79.9,18.44
ORD008249,PROD08025,1,49.0,18.63
ORD010928,PROD10122,1,29.98,7.78
ORD015164,PROD07577,1,92.9,16.28
ORD022048,PROD09686,1,649.0,18.71
ORD014880,PROD10075,1,499.99,26.37
ORD015678,PROD06389,1,119.99,32.76
ORD018020,PROD08123,1,159.9,20.61
ORD008682,PROD02784,2,54.99,33.64
ORD020731,PROD01102,1,159.99,27.97
ORD005319,PROD01650,1,38.99,17.35
ORD022901,PROD05390,1,449.0,32.07
ORD011493,PROD09812,1,82.5,39.57
ORD009348,PROD10888,1,53.79,10.83
ORD021785,PROD03598,1,79.9,19.26
ORD023052,PROD10208,1,37.99,22.06
ORD001410,PROD03345,1,219.0,20.44
ORD015044,PROD00883,1,99.9,21.19
ORD008998,PROD01160,1,58.99,15.51
ORD022254,PROD07771,1,69.99,15.25
ORD009358,PROD10892,1,82.9,14.31
ORD008410,PROD00225,1,69.9,19.46
ORD000917,PROD03305,1,139.99,21.63
ORD010729,PROD09597,1,89.99,8.82
ORD018689,PROD03790,1,89.9,13.65
ORD008601,PROD00648,1,19.99,15.1
ORD022712,PROD07191,1,33.9,7.87
ORD022807,PROD05679,1,93.5,18.75
ORD004423,PROD09828,1,139.0,18.54
ORD002432,PROD09674,1,289.9,48.74
ORD014307,PROD01386,1,49.9,12.35
ORD007483,PROD08407,1,119.9,16.6
ORD022025,PROD08617,1,12.9,7.39
ORD006972,PROD09975,1,170.0,13.63
ORD006077,PROD04223,1,39.0,14.1
ORD016029,PROD04262,1,149.87,18.3
ORD022447,PROD07721,1,19.9,11.85
ORD023048,PROD04901,2,77.99,43.7
ORD013347,PROD01480,1,199.0,35.56
ORD013517,PROD10682,1,49.99,12.79
ORD011450,PROD03790,1,86.9,16.24
ORD013571,PROD01311,1,108.0,40.15
ORD019783,PROD03015,1,298.5,17.19
ORD009714,PROD08464,1,27.99,8.36
ORD007924,PROD09815,1,110.0,14.5
ORD019559,PROD07238,1,59.9,17.99
ORD006176,PROD10520,1,99.99,40.03
ORD004483,PROD00074,2,43.99,15.74
ORD014570,PROD06723,1,49.9,15.11
ORD000695,PROD12143,1,115.96,13.83
ORD016456,PROD07051,1,40.0,16.79
ORD004406,PROD12274,2,24.99,14.88
ORD001812,PROD02503,1,69.0,13.96
ORD005713,PROD05514,1,225.0,35.24
ORD000671,PROD11454,1,176.99,83.09
ORD008159,PROD01826,1,320.99,33.03
ORD005602,PROD04153,3,23.5,53.91
ORD010802,PROD12149,1,19.49,7.87
ORD015388,PROD01230,3,74.98,69.78
ORD015388,PROD02069,1,39.9,7.75
ORD002602,PROD05745,1,152.72,17.51
ORD009069,PROD09160,1,59.9,17.99
ORD000563,PROD05035,1,26.99,18.29
ORD022505,PROD01092,1,169.99,48.11
ORD008386,PROD05537,1,39.0,16.32
ORD011269,PROD03963,1,119.0,122.25
ORD009865,PROD08768,1,159.0,32.14
ORD017408,PROD01264,1,32.29,10.96
ORD004797,PROD09235,1,90.0,26.89
ORD006320,PROD01127,1,139.0,19.07
ORD003645,PROD09933,1,459.9,18.43
ORD002895,PROD01668,3,79.99,74.07
ORD015201,PROD04263,1,16.9,16.79
ORD016011,PROD03185,2,69.0,30.48
ORD012773,PROD01895,1,89.99,12.97
ORD019191,PROD10865,1,49.0,7.78
ORD008451,PROD08113,1,163.09,8.01
ORD021089,PROD01118,1,109.99,20.85
ORD022478,PROD06088,1,137.99,16.67
ORD011075,PROD00062,1,29.99,11.85
ORD011075,PROD02763,1,29.99,11.85
ORD013606,PROD09354,1,199.0,18.64
ORD021353,PROD12703,1,23.7,15.23
ORD000367,PROD05953,1,149.9,19.61
ORD009471,PROD02950,1,84.99,9.41
ORD016955,PROD02427,1,99.99,17.95
ORD020040,PROD09852,1,219.0,10.28
ORD016246,PROD09389,1,319.9,15.99
ORD007029,PROD05716,3,29.5,48.33
ORD002664,PROD01624,1,55.0,7.78
ORD010672,PROD05911,1,9.9,14.52
ORD011505,PROD12568,1,19.99,18.24
ORD017398,PROD08784,1,69.9,11.99
ORD021153,PROD03376,1,379.9,68.61
ORD016061,PROD08511,1,43.98,17.6
ORD006805,PROD04863,1,45.9,16.11
ORD021472,PROD02832,1,74.9,11.91
ORD022706,PROD07806,1,99.0,38.24
ORD015532,PROD00414,1,149.0,16.67
ORD020480,PROD11451,1,135.9,19.42
